trainingEpisodes,reward,teaching,episodeLength,teachingStrategy
780,3770.094444444445,6.733333333333333,2135.7,10222.5,correct200_unfamiliarNN3_true
790,3770.0111111111114,6.066666666666666,2021.3,9887.9,correct200_unfamiliarNN3_true
800,3703.7388888888877,5.7,2084.233333333333,10043.433333333332,correct200_unfamiliarNN3_true
810,3751.594444444445,5.466666666666667,2127.366666666667,10054.666666666666,correct200_unfamiliarNN3_true
820,3751.594444444445,5.9,2140.0,10393.366666666667,correct200_unfamiliarNN3_true
830,3764.6944444444443,5.766666666666667,2153.0,10441.466666666667,correct200_unfamiliarNN3_true
840,3742.6444444444446,6.3,2101.3333333333335,10039.3,correct200_unfamiliarNN3_true
850,3767.8722222222227,6.5,2103.3,10208.233333333334,correct200_unfamiliarNN3_true
860,3763.177777777778,6.533333333333333,2199.0333333333333,10680.466666666667,correct200_unfamiliarNN3_true
870,3791.0388888888897,6.166666666666667,2159.9,10729.3,correct200_unfamiliarNN3_true
880,3701.2722222222224,5.866666666666666,2126.2,10403.533333333333,correct200_unfamiliarNN3_true
890,3758.4888888888886,5.9,2147.9333333333334,10458.166666666666,correct200_unfamiliarNN3_true
900,3810.6777777777775,6.1,2121.4333333333334,10304.633333333333,correct200_unfamiliarNN3_true
910,3765.938888888888,5.966666666666667,2097.7,10128.966666666667,correct200_unfamiliarNN3_true
920,3767.8277777777776,5.266666666666667,2034.8,9861.0,correct200_unfamiliarNN3_true
930,3797.344444444445,6.566666666666666,2117.3,10203.866666666667,correct200_unfamiliarNN3_true
940,3823.8055555555557,6.866666666666666,2137.8,10276.8,correct200_unfamiliarNN3_true
950,3756.5166666666673,6.566666666666666,2140.366666666667,10228.533333333333,correct200_unfamiliarNN3_true
960,3786.522222222222,5.833333333333333,2024.2666666666667,9827.633333333333,correct200_unfamiliarNN3_true
970,3744.2000000000003,4.9,1996.1,9995.0,correct200_unfamiliarNN3_true
980,3731.983333333334,5.633333333333334,2189.5333333333333,10440.3,correct200_unfamiliarNN3_true
990,3716.755555555556,6.1,2068.7,9934.6,correct200_unfamiliarNN3_true
1000,3804.9277777777775,5.966666666666667,2173.733333333333,10568.5,correct200_unfamiliarNN3_true
